"mcchange","dist_threshold","seat_threshold","totaldeltaprof","totaldeltacs","totaldeltawelfare"
-0.09,800,85,-26451273.1415134,-66315211.6626398,-92766484.804153
-0.08,800,85,-22741868.3519877,-59432765.7866747,-82174634.138662
-0.07,800,85,-18931440.1778841,-52449252.1467177,-71380692.3246016
-0.06,800,85,-15016572.5071792,-45359643.344267,-60376215.8514461
-0.05,800,85,-10993607.8144988,-38158676.8132586,-49152284.6277571
-0.04,800,85,-6859064.03955829,-30840744.3558901,-37699808.3954486
-0.03,800,85,-2608832.62158881,-23400089.3403427,-26008921.9619315
-0.02,800,85,1760885.6402307,-15830510.4165188,-14069624.7762881
-0.01,800,85,6254904.11693376,-8125697.38521272,-1870793.26827898
0.01,800,85,15632585.8408009,7717028.3763433,23349614.2171443
0.02,800,85,20525162.2939338,15869693.5611546,36394855.8550885
0.03,800,85,25560374.5661519,24186782.9950056,49747157.5611576
0.04,800,85,30743716.2942822,32676448.682865,63420164.9771472
0.05,800,85,36080365.2369273,41347420.2621916,77427785.4991188
0.06,800,85,41575970.2065552,50208831.1014789,91784801.3080344
0.07,800,85,47236188.3060681,59270345.1437741,106506533.449842
0.08,800,85,53067339.8991849,68542029.2780754,121609369.17726
0.09,800,85,59075887.4131501,78034505.9065761,137110393.319726
0.1,800,85,65268342.0975241,87758999.1015693,153027341.199094
-0.1,400,90,-10653678.5479001,-21315391.4054353,-31969069.9533354
-0.09,400,90,-9526669.59278527,-19307134.2009704,-28833803.7937557
-0.08,400,90,-8372966.81805791,-17275295.8972977,-25648262.7153556
-0.07,400,90,-7191647.18526363,-15218856.1382894,-22410503.323553
-0.06,400,90,-5981883.60203838,-13136709.4417708,-19118593.0438092
-0.05,400,90,-4742706.09619806,-11027727.0598925,-15770433.1560906
-0.04,400,90,-3473350.55842671,-8890692.95615563,-12364043.5145824
-0.03,400,90,-2172850.71089997,-6724348.02160819,-8897198.73250815
-0.02,400,90,-840130.033588592,-4527409.72004002,-5367539.75362861
-0.01,400,90,525896.578236456,-2298521.25826515,-1772624.68002869
0.01,400,90,3362202.16742205,2260812.83830116,5623015.00572322
0.02,400,90,4834484.64844939,4594389.69316721,9428874.34161661
0.03,400,90,6344552.1437889,6966000.50273211,13310552.646521
0.04,400,90,7893621.37538427,9377340.90899512,17270962.2843794
0.05,400,90,9482907.30937926,11830192.495721,21313099.8051003
0.06,400,90,11113652.2137629,14326447.1583713,25440099.3721343
0.07,400,90,12787269.8507164,16868028.5075241,29655298.3582405
0.08,400,90,14505163.7063284,19456963.5735902,33962127.2799185
0.09,400,90,16268697.7291166,22095398.5965381,38364096.3256546
0.1,400,90,18079380.7298551,24785547.614059,42864928.3439141
-0.1,410,90,-14154817.9203659,-31388420.0815836,-45543238.0019494
-0.09,410,90,-12610606.4259266,-28445907.2489731,-41056513.6748997
-0.08,410,90,-11027494.3983135,-25466977.6079557,-36494472.0062693
-0.07,410,90,-9404161.75571675,-22450063.217851,-31854224.9735677
-0.06,410,90,-7739311.08676287,-19393503.9355954,-27132815.0223582
-0.05,410,90,-6031576.82694396,-16295579.4215384,-22327156.2484823
-0.04,410,90,-4279689.83949611,-13154483.25137,-17434173.0908661
-0.03,410,90,-2482256.47846444,-9968314.26676161,-12450570.745226
-0.02,410,90,-637574.478458701,-6735178.96131891,-7372753.43977762
-0.01,410,90,1255695.62315476,-3452980.15769991,-2197284.53454516
0.01,410,90,5195167.89746242,3266923.57477349,8462091.47223591
0.02,410,90,7244374.00721394,6709247.93569405,13953621.942908
0.03,410,90,9349074.57290162,10209584.753774,19558659.3266757
0.04,410,90,11511058.4176072,13770430.9110696,25281489.3286768
0.05,410,90,13732104.1185258,17394408.8420028,31126512.9605286
0.06,410,90,16014153.8374557,21084243.7157218,37098397.5531775
0.07,410,90,18359167.833993,24842778.5666255,43201946.4006184
0.08,410,90,20769324.2414338,28672923.0932585,49442247.3346923
0.09,410,90,23246683.9231987,32577760.8594044,55824444.7826031
0.1,410,90,25793445.2958859,36560500.422378,62353945.7182638
-0.1,420,90,-14956349.7217962,-32718047.9876156,-47674397.7094118
-0.09,420,90,-13337392.7511225,-29651922.4587313,-42989315.2098538
-0.08,420,90,-11677420.6806221,-26547553.4059957,-38224974.0866178
-0.07,420,90,-9975049.87171436,-23403286.700314,-33378336.5720283
-0.06,420,90,-8228917.83775451,-20217372.2355223,-28446290.0732768
-0.05,420,90,-6437591.44699402,-16987995.8460025,-23425587.2929965
-0.04,420,90,-4599732.25521702,-13713253.2019831,-18312985.4572002
-0.03,420,90,-2713874.64722663,-10391141.0387065,-13105015.6859331
-0.02,420,90,-778242.617615089,-7019659.30813873,-7797901.92575382
-0.01,420,90,1208580.05119661,-3596599.72710165,-2388019.67590505
0.01,420,90,5343283.21969309,3413037.28188368,8756320.50157677
0.02,420,90,7494333.15601199,7004481.17584311,14498814.3318551
0.03,420,90,9703812.07931176,10656946.410048,20360758.4893598
0.04,420,90,11973597.8928104,14373067.0899908,26346664.9828012
0.05,420,90,14305561.3247138,18155608.7449267,32461170.0696404
0.06,420,90,16701739.9489129,22007445.8063498,38709185.7552627
0.07,420,90,19164192.6416072,25931576.9802353,45095769.6218424
0.08,420,90,21695199.4079562,29931074.3318691,51626273.7398254
0.09,420,90,24296926.2743966,34009190.7581891,58306117.0325857
0.1,420,90,26971680.199073,38169311.4093968,65140991.6084697
-0.1,430,90,-15116447.6395954,-32984310.9612741,-48100758.6008695
-0.09,430,90,-13484411.0648201,-29894340.8856424,-43378751.9504625
-0.08,430,90,-11810695.9822137,-26765637.3934231,-38576333.3756368
-0.07,430,90,-10093886.6804192,-23596508.3522231,-33690395.0326422
-0.06,430,90,-8332595.39370803,-20385158.7721063,-28717754.1658143
-0.05,430,90,-6525346.74621977,-17129735.2373092,-23655081.9835289
-0.04,430,90,-4670772.90891891,-13828283.8054291,-18499056.714348
-0.03,430,90,-2767368.90942033,-10478754.3514479,-13246123.2608682
-0.02,430,90,-813323.056660942,-7079092.53474591,-7892415.59140686
-0.01,430,90,1192826.59232028,-3627036.46618685,-2434209.87386657
0.01,430,90,5369056.3735667,3443292.57441371,8812348.94798039
0.02,430,90,7542409.21908233,7066557.64025477,14608966.8593371
0.03,430,90,9775273.5663393,10751921.5972003,20527195.1635396
0.04,430,90,12069578.9973803,14502093.1174785,26571672.1148589
0.05,430,90,14427249.0488317,18319917.1514,32747166.2002317
0.06,430,90,16850375.3646993,22208352.6391721,39058728.0038713
0.07,430,90,19341073.8504357,26170487.879648,45511561.7300836
0.08,430,90,21901684.2011745,30209489.984837,52111174.1860116
0.09,430,90,24534434.9917304,34328712.6743879,58863147.6661183
0.1,430,90,27241698.6796101,38531648.0199198,65773346.6995297
-0.1,440,90,-15317641.6342274,-33593275.0833043,-48910916.7175316
-0.09,440,90,-13648547.7675099,-30445116.733878,-44093664.5013879
-0.08,440,90,-11937222.8818407,-27257742.7852776,-39194965.6671182
-0.07,440,90,-10182237.9782977,-24029442.9622276,-34211680.9405252
-0.06,440,90,-8382197.81292609,-20758402.3126697,-29140600.1255957
-0.05,440,90,-6535608.24522583,-17442750.2401093,-23978358.485335
-0.04,440,90,-4641094.58578451,-14080510.7545864,-18721605.3403709
-0.03,440,90,-2697128.5715741,-10669615.9226215,-13366744.4941955
-0.02,440,90,-701886.632715943,-7207989.17878852,-7909875.81150446
-0.01,440,90,1346101.82559198,-3693344.38786211,-2347242.56227013
0.01,440,90,5608015.1139684,3504123.2640577,9112138.37802609
0.02,440,90,7825262.53444674,7191983.18812675,15017245.7225735
0.03,440,90,10102731.9449339,10942664.4782116,21045396.4231454
0.04,440,90,12442375.6650807,14758902.0466802,27201277.7117609
0.05,440,90,14846141.1166889,18643568.197052,33489709.3137409
0.06,440,90,17316130.9960645,22599653.6826928,39915784.6787573
0.07,440,90,19854482.3192005,26630277.7105828,46484760.0297833
0.08,440,90,22463557.3300153,30738639.4616349,53202196.7916503
0.09,440,90,25145603.6012758,34928127.1968144,60073730.7980902
0.1,440,90,27903017.112436,39202268.0542108,67105285.1666467
-0.1,450,90,-15323967.0236777,-33603589.705358,-48927556.7290356
-0.09,450,90,-13654341.4485275,-30454494.1502565,-44108835.5987841
-0.08,450,90,-11942463.4750345,-27266165.4467509,-39208628.9217854
-0.07,450,90,-10186903.2374599,-24036892.1671995,-34223795.4046593
-0.06,450,90,-8386264.58966678,-20764858.1421743,-29151122.731841
-0.05,450,90,-6539052.4521591,-17448191.4894082,-23987243.9415673
-0.04,450,90,-4643891.15820635,-14084914.8611981,-18728806.0194045
-0.03,450,90,-2699251.42757064,-10672958.8906039,-13372210.3181745
-0.02,450,90,-703308.631637353,-7210245.49908939,-7913554.13072674
-0.01,450,90,1345408.92635875,-3694486.95454242,-2349078.02818368
0.01,450,90,5608869.77663717,3505296.35507202,9114166.13170919
0.02,450,90,7826938.09569529,7194361.83593989,15021299.9316352
0.03,450,90,10105261.5240235,10946283.1039876,21051544.6280111
0.04,450,90,12445793.7274308,14763797.1567695,27209590.8842004
0.05,450,90,14850483.5288785,18649778.4961822,33500262.0250607
0.06,450,90,17321435.0830863,22607220.1929387,39928655.2760249
0.07,450,90,19860786.9240601,26639243.8963987,46500030.8204587
0.08,450,90,22470902.8757714,30749051.3612449,53219954.2370163
0.09,450,90,25154032.1556207,34940033.5602709,60094065.7158915
0.1,450,90,27912572.4549204,39215720.4884455,67128292.9433658
-0.1,460,90,-17197229.4527599,-36683420.709969,-53880650.1627288
-0.09,460,90,-15357709.0233234,-33249883.1950129,-48607592.2183364
-0.08,460,90,-13470522.3009297,-29772614.784186,-43243137.0851156
-0.07,460,90,-11534056.4052228,-26249669.5359196,-37783725.9411425
-0.06,460,90,-9546734.7832286,-22678981.8552526,-32225716.6384811
-0.05,460,90,-7506875.29219342,-19058419.600136,-26565294.8923293
-0.04,460,90,-5412897.43638152,-15385737.1513828,-20798634.5877643
-0.03,460,90,-3263071.44179779,-11658580.4330234,-14921651.8748211
-0.02,460,90,-1055360.38557344,-7874575.57234816,-8929935.9579216
-0.01,460,90,1211930.43489713,-4031126.24417953,-2819195.80928241
0.01,460,90,5933839.5457258,3844553.95277359,9778393.49849938
0.02,460,90,8392266.18126536,7882515.4654385,16274781.6467039
0.03,460,90,10918703.3986016,11991118.4925712,22909821.8911728
0.04,460,90,13515371.1733214,16173486.0044867,29688857.1778081
0.05,460,90,16184476.7780976,20432898.8531787,36617375.6312762
0.06,460,90,18928396.851407,24772773.1653506,43701170.0167575
0.07,460,90,21749560.393633,29196671.3737655,50946231.7673984
0.08,460,90,24650625.4352316,33708256.3546867,58358881.7899184
0.09,460,90,27634145.8366165,38311401.7312786,65945547.5678951
0.1,460,90,30702838.1604398,43010139.9143518,73712978.0747916
-0.1,470,90,-30063093.6137681,-59225732.3527955,-89288825.9665637
-0.09,470,90,-26959131.6010799,-53693427.008878,-80652558.6099578
-0.08,470,90,-23772533.2507263,-48087736.8950703,-71860270.1457965
-0.07,470,90,-20500736.0911948,-42405413.3727482,-62906149.463943
-0.06,470,90,-17141117.2060216,-36643087.9361244,-53784205.1421459
-0.05,470,90,-13691021.4380005,-30797210.6617736,-44488232.0997739
-0.04,470,90,-10147833.7745076,-24864106.78037,-35011940.5548777
-0.03,470,90,-6508723.01333343,-18839941.7418869,-25348664.7552204
-0.02,470,90,-2770585.74984968,-12720793.0380439,-15491378.7878936
-0.01,470,90,1069555.39756008,-6502511.37916546,-5432955.98160538
0.01,470,90,9068855.76165968,6248666.30042956,15317522.0620892
0.02,470,90,13234181.2971542,12790800.6324829,26024981.9296372
0.03,470,90,17514684.7714387,19450283.756121,36964968.5275598
0.04,470,90,21913915.0234168,26232128.471947,48146043.4953638
0.05,470,90,26435385.9021461,33141591.5826284,59576977.4847745
0.06,470,90,31082917.2895416,40184107.6447583,71267024.9342998
0.07,470,90,35860224.1742332,47365381.6854235,83225605.8596569
0.08,470,90,40771459.4829119,54691235.4617441,95462694.9446559
0.09,470,90,45820618.1934582,62167819.7200611,107988437.913519
0.1,470,90,51011915.6227868,69801499.6631763,120813415.285963
-0.1,480,90,-30184793.555396,-59443241.9170764,-89628035.4724725
-0.09,480,90,-27067845.1694018,-53890164.528683,-80958009.6980848
-0.08,480,90,-23868041.7952494,-48263500.7900393,-72131542.5852886
-0.07,480,90,-20582816.5437096,-42559996.6974359,-63142813.2411456
-0.06,480,90,-17209543.4278442,-36776277.5389402,-53985820.9667844
-0.05,480,90,-13745562.2915475,-30908787.9820182,-44654350.2735655
-0.04,480,90,-10188255.0266496,-24953846.8653238,-35142101.8919734
-0.03,480,90,-6534785.02153616,-18907613.5383251,-25442398.5598613
-0.02,480,90,-2782045.40670221,-12766159.1356407,-15548204.542343
-0.01,480,90,1072946.31483644,-6525328.11242572,-5452381.79758928
0.01,480,90,9102710.63667804,6271705.92985313,15374416.5665312
0.02,480,90,13283658.1942012,12837161.324183,26120819.5183843
0.03,480,90,17580049.8136408,19520237.0611894,37100286.8748304
0.04,480,90,21995440.9628647,26325952.7023914,48321393.6652561
0.05,480,90,26533349.4381197,33259572.8909718,59792922.3290914
0.06,480,90,31197600.0753781,40326539.8794475,71524139.9548254
0.07,480,90,35991911.2708392,47532567.1127684,83524478.3836077
0.08,480,90,40920443.6861817,54883483.6796971,95803927.3658786
0.09,480,90,45987196.8326332,62385448.8766002,108372645.709233
0.1,480,90,51196391.489922,70044836.3951061,121241227.885028
-0.1,490,90,-30165855.6580504,-59527263.5755558,-89693119.2336062
-0.09,490,90,-27043331.8534044,-53966055.3294095,-81009387.1828139
-0.08,490,90,-23837921.5147804,-48331231.8877132,-72169153.4024934
-0.07,490,90,-20547057.4422746,-42619538.6814749,-63166596.1237495
-0.06,490,90,-17168113.2305063,-36827600.4185723,-53995713.6490786
-0.05,490,90,-13698428.4009534,-30951861.1601947,-44650289.5611479
-0.04,490,90,-10135384.1988026,-24988639.1317043,-35124023.3305069
-0.03,490,90,-6476143.6578629,-18934093.0317148,-25410236.6895777
-0.02,490,90,-2717599.40126899,-12784293.3272311,-15501892.7285001
-0.01,490,90,1143231.27085811,-6535083.76533191,-5391852.49447381
0.01,490,90,9184779.44683338,6278809.92092058,15463589.367754
0.02,490,90,13371672.7567491,12852747.951133,26224420.7078822
0.03,490,90,17674046.5658622,19544342.6014381,37218389.1673005
0.04,490,90,22095457.1717869,26358614.2560521,48454071.4278389
0.05,490,90,26639422.8042321,33300828.4290079,59940251.23324
0.06,490,90,31309768.6233344,40376428.2791186,71686196.9024528
0.07,490,90,36110214.1030064,47591128.167762,83701342.2707685
0.08,490,90,41044920.2901177,54950758.1588196,95995678.4489371
0.09,490,90,46117887.3260426,62461478.553027,108579365.879069
0.1,490,90,51333336.6387074,70129664.0846768,121463000.723384
-0.1,500,90,-31147130.1644338,-62291636.9168371,-93438767.0812709
-0.09,500,90,-27904064.4440111,-56469697.727688,-84373762.171699
-0.08,500,90,-24574933.0508068,-50571451.8041713,-75146384.854978
-0.07,500,90,-21157006.0642517,-44593557.4618735,-65750563.5261252
-0.06,500,90,-17647625.9567202,-38532530.254539,-56180156.2112591
-0.05,500,90,-14044015.0712802,-32384715.4458613,-46428730.5171413
-0.04,500,90,-10343459.1958449,-26146334.9422321,-36489794.138077
-0.03,500,90,-6543074.50958315,-19813411.4610159,-26356485.970599
-0.02,500,90,-2639610.39147544,-13381914.8644604,-16021525.2559358
-0.01,500,90,1370070.94324658,-6847573.74269824,-5477502.79945167
0.01,500,90,9721472.0023977,6547364.69000999,16268836.6924077
0.02,500,90,14069524.850415,13417503.4021418,27487028.2525569
0.03,500,90,18537417.546651,20409236.951913,38946654.4985641
0.04,500,90,23128768.5091168,27527746.1899016,50656514.6990183
0.05,500,90,27847188.2150672,34778432.1204387,62625620.3355059
0.06,500,90,32696674.3667625,42166880.5697644,74863554.9365269
0.07,500,90,37681057.7900074,49698954.9010762,87380012.6910838
0.08,500,90,42804659.170002,57380655.5359177,100185314.70592
0.09,500,90,48071542.0843582,65218317.8490227,113289859.933381
0.1,500,90,53486122.8564311,73218458.0178245,126704580.874256
-0.1,510,90,-32196440.2922559,-65339934.5723812,-97536374.8646372
-0.09,510,90,-28796814.7320552,-59230503.8275904,-88027318.5596454
-0.08,510,90,-25307764.3698801,-53041386.1796523,-78349150.5495324
-0.07,510,90,-21726485.6902913,-46769094.6530843,-68495580.3433755
-0.06,510,90,-18050233.3807492,-40410011.2085822,-58460244.5893313
-0.05,510,90,-14276090.4494421,-33960339.8735595,-48236430.3230014
-0.04,510,90,-10401254.4040322,-27416148.3240537,-37817402.7280859
-0.03,510,90,-6422766.24971219,-20773293.925776,-27196060.1754882
-0.02,510,90,-2337165.93457717,-14027605.4927066,-16364771.4272838
-0.01,510,90,1858841.00628331,-7174651.92182202,-5315810.91553871
0.01,510,90,10595537.742653,6871592.51906261,17467130.2617156
0.02,510,90,15142816.2013701,14074811.0254289,29217627.2267991
0.03,510,90,19814519.0286688,21404836.7157455,41219355.7444144
0.04,510,90,24614526.3603512,28867027.3461191,53481553.7064703
0.05,510,90,29546517.2358438,36467027.6578465,66013544.8936904
0.06,510,90,34614632.2904909,44210654.8851272,78825287.1756182
0.07,510,90,39822880.0731155,52104001.6362792,91926881.7093949
0.08,510,90,45175766.3743847,60153315.2263586,105329081.600743
0.09,510,90,50677433.4714692,68365229.5786899,119042663.050159
0.1,510,90,56332520.3925005,76746513.2843008,133079033.676802
-0.1,520,90,-33107245.2708208,-67071425.9147314,-100178671.185552
-0.09,520,90,-29613979.3476716,-60801646.4435025,-90415625.7911739
-0.08,520,90,-26028463.1252335,-54449753.6744214,-80478216.7996548
-0.07,520,90,-22347797.995674,-48012136.875359,-70359934.8710328
-0.06,520,90,-18569137.5421754,-41485048.0454542,-60054185.5876296
-0.05,520,90,-14689454.7134104,-34864557.5653617,-49554012.2787719
-0.04,520,90,-10705847.5716687,-28146588.4150566,-38852435.9867253
-0.03,520,90,-6615252.75122326,-21326846.5407622,-27942099.2919854
-0.02,520,90,-2414085.99269603,-14401006.3510056,-16815092.3437017
-0.01,520,90,1901055.00305467,-7364470.2174312,-5463415.21437654
0.01,520,90,10887235.5192829,7059928.78409905,17947164.303382
0.02,520,90,15565125.1259755,14458088.5007423,30023213.6267179
0.03,520,90,20371518.7155955,21987231.0010118,42358749.7166074
0.04,520,90,25310455.2712173,29652918.1498445,54963373.4210618
0.05,520,90,30385746.4523566,37461018.3155801,67846764.7679367
0.06,520,90,35601695.5408424,45417574.0368854,81019269.5777277
0.07,520,90,40962461.8205736,53528920.8891677,94491382.7097414
0.08,520,90,46472723.6236444,61801557.5704045,108274281.194049
0.09,520,90,52136779.3721786,70242384.6682769,122379164.040455
0.1,520,90,57959450.1839829,78858447.155702,136817897.339685
-0.1,530,90,-37291445.3984194,-74948146.9317619,-112239592.330181
-0.09,530,90,-33393080.5922375,-67945518.5387028,-101338599.13094
-0.08,530,90,-29389075.3106163,-60849628.578856,-90238703.8894723
-0.07,530,90,-25276140.1259401,-53656267.7603143,-78932407.8862544
-0.06,530,90,-21050907.211706,-46361095.1326922,-67412002.3443982
-0.05,530,90,-16709869.1424952,-38959547.4100701,-55669416.5525651
-0.04,530,90,-12249601.7140557,-31446903.0460385,-43696504.7600941
-0.03,530,90,-7666584.86327595,-23818147.9958229,-31484732.8590989
-0.02,530,90,-2956692.86191192,-16068243.5818676,-19024936.4437795
-0.01,530,90,1884127.38964674,-8191864.15638393,-6307736.76673719
0.01,530,90,11974478.7478509,7962879.68181492,19937358.4296659
0.02,530,90,17231995.7225764,16253241.4439972,33485237.1665738
0.03,530,90,22637294.9423976,24693771.1884935,47331066.1308911
0.04,530,90,28195023.5528092,33290985.029313,61486008.5821222
0.05,530,90,33909677.4700293,42051728.8046928,75961406.2747221
0.06,530,90,39786237.4019511,50983080.6339656,90769318.0359168
0.07,530,90,45829536.9466576,60092461.7485512,105921998.695209
0.08,530,90,52044980.616738,69387491.1161031,121432471.732841
0.09,530,90,58437710.9582738,78876236.051803,137313947.010077
0.1,530,90,65013233.3265634,88566975.695849,153580209.022412
-0.1,540,90,-39756956.1976204,-83592746.9504545,-123349703.148075
-0.09,540,90,-35558984.4133671,-75786359.9964237,-111345344.409791
-0.08,540,90,-31245588.8086918,-67876240.171614,-99121828.9803057
-0.07,540,90,-26813119.7778688,-59857790.5791755,-86670910.3570442
-0.06,540,90,-22257833.0407118,-51726269.8944212,-73984102.9351331
-0.05,540,90,-17575881.3047715,-43476690.6054593,-61052571.9102307
-0.04,540,90,-12763541.4124064,-35103890.9097869,-47867432.3221933
-0.03,540,90,-7816912.48004762,-26602404.3022785,-34419316.7823262
-0.02,540,90,-2731436.48614028,-17966751.3149955,-20698187.8011358
-0.01,540,90,2497294.00100391,-9191119.64002587,-6693825.63902196
0.01,540,90,13402434.5199163,8804512.910439,22206947.4303553
0.02,540,90,19087597.0224371,18037547.5057976,37125144.5282347
0.03,540,90,24934662.3550512,27436256.622861,52370918.9779122
0.04,540,90,30948762.0233613,37007700.2669345,67956462.2902958
0.05,540,90,37134821.6341746,46759293.9137912,83894115.5479658
0.06,540,90,43498241.0539348,56698712.5746852,100196953.62862
0.07,540,90,50044459.7422368,66833944.3416047,116878404.083842
0.08,540,90,56779284.7540342,77173243.8793859,133952528.63342
0.09,540,90,63708438.407778,87725300.6263229,151433739.034101
0.1,540,90,70837982.7393178,98499030.1027424,169337012.84206
-0.1,550,90,-40734904.9521082,-85341566.7853182,-126076471.737426
-0.09,550,90,-36429391.4444448,-77367969.1792871,-113797360.623732
-0.08,550,90,-32006751.6154929,-69289091.8775878,-101295843.493081
-0.07,550,90,-27463307.0702859,-61100300.9435116,-88563608.0137974
-0.06,550,90,-22795284.9736966,-52796815.7544662,-75592100.7281628
-0.05,550,90,-17998809.9979141,-44373608.2623096,-62372418.2602235
-0.04,550,90,-13070129.8307449,-35825475.9316673,-48895605.7624121
-0.03,550,90,-8005314.47312457,-27146910.070875,-35152224.5439996
-0.02,550,90,-2799774.64694488,-18332388.1673353,-21132162.8142802
-0.01,550,90,2550921.55564191,-9376053.4671502,-6825131.91150828
0.01,550,90,13705850.560061,8986660.42566323,22692510.9857243
0.02,550,90,19518889.1995702,18406168.8136518,37925058.013222
0.03,550,90,25495866.1340169,27993369.2040296,53489235.3380466
0.04,550,90,31641944.4639528,37755370.876785,69397315.3407378
0.05,550,90,37962082.6775044,47699639.073636,85661721.7511404
0.06,550,90,44461713.9469163,57833899.9465989,102295613.893515
0.07,550,90,51146311.6558012,68166193.4701198,119312505.125921
0.08,550,90,58021724.2139704,78704826.9051055,136726551.119076
0.09,550,90,65093704.7638292,89458544.7517392,154552249.515569
0.1,550,90,72368353.6834896,100436317.848246,172804671.531736
-0.1,560,90,-40964577.9775535,-85848350.7782653,-126812928.755819
-0.09,560,90,-36631567.1836451,-77827315.1623191,-114458882.345964
-0.08,560,90,-32180720.6797609,-69700421.2494789,-101881141.92924
-0.07,560,90,-27608368.0522694,-61462996.7464807,-89071364.7987499
-0.06,560,90,-22910686.8440648,-53110238.8403811,-76020925.6844458
-0.05,560,90,-18083783.8340289,-44637086.6809495,-62720870.5149781
-0.04,560,90,-13123876.0651498,-36038306.0213218,-49162182.0864715
-0.03,560,90,-8027014.87480807,-27308352.0967402,-35335366.9715482
-0.02,560,90,-2788588.88466983,-18441664.0399183,-21230252.9245882
-0.01,560,90,2595908.73845301,-9432359.73663506,-6836450.99818205
0.01,560,90,13821163.9691851,9038905.54604574,22860069.5152308
0.02,560,90,19670821.6152883,18514074.7594201,38184896.3747084
0.03,560,90,25685435.7478735,28157919.405691,53843355.1535645
0.04,560,90,31870204.6891457,37977599.4834784,69847804.172624
0.05,560,90,38230117.4752746,47980633.452215,86210750.9274895
0.06,560,90,44770647.1301314,58174801.8491516,102945448.979283
0.07,560,90,51497308.7533347,68568201.7527998,120065510.506135
0.08,560,90,58416003.9224854,79169199.3887527,137585203.311238
0.09,560,90,65532501.6923333,89986608.5823466,155519110.27468
0.1,560,90,72852960.0900403,101029465.326561,173882425.416601
-0.1,570,90,-41060519.6610549,-86065150.5730216,-127125670.234076
-0.09,570,90,-36715769.1859663,-78023582.7749018,-114739351.960868
-0.08,570,90,-32252959.7257162,-69875954.6851413,-102128914.410857
-0.07,570,90,-27668416.6697178,-61617586.2343688,-89286002.9040864
-0.06,570,90,-22958311.5452772,-53243667.2586749,-76201978.8039521
-0.05,570,90,-18118743.4236019,-44749129.2682833,-62867872.691885
-0.04,570,90,-13145927.8758204,-36128729.0177887,-49274656.893609
-0.03,570,90,-8035906.08499187,-27376913.9078297,-35412819.9928215
-0.02,570,90,-2784061.5281473,-18488115.1920513,-21272176.7201986
-0.01,570,90,2614118.6860563,-9456441.67832054,-6842322.99226424
0.01,570,90,13867586.0385843,9060373.87719797,22927959.9157822
0.02,570,90,19731773.5889514,18558745.0445542,38290518.6335056
0.03,570,90,25761214.5698416,28226088.8334345,53987303.4032761
0.04,570,90,31961116.9194404,38069575.0974444,70030692.0168848
0.05,570,90,38336475.9836738,48096733.3773893,86433209.361063
0.06,570,90,44892773.0364232,58315355.5857135,103208128.622137
0.07,570,90,51635532.9739812,68733550.0801658,120369083.054147
0.08,570,90,58570659.2956553,79359695.8586527,137930355.154308
0.09,570,90,65703940.9085569,90202617.243921,155906558.152478
0.1,570,90,73041547.1336762,101271362.776685,174312909.910361
-0.1,580,90,-41177322.91036,-86511358.5642622,-127688681.474622
-0.09,580,90,-36804277.605504,-78426475.997917,-115230753.603421
-0.08,580,90,-32312929.9970636,-70235307.4158414,-102548237.412905
-0.07,580,90,-27699612.8988642,-61933164.9433291,-89632777.8421931
-0.06,580,90,-22960487.7212227,-53515234.6467083,-76475722.367931
-0.05,580,90,-18091650.4206302,-44976441.9192105,-63068092.3398405
-0.04,580,90,-13089305.5906533,-36311540.1990416,-49400845.7896948
-0.03,580,90,-7949504.60613549,-27514966.8043608,-35464471.4104963
-0.02,580,90,-2667620.05093961,-18581148.6270811,-21248768.6780207
-0.01,580,90,2760865.01883653,-9504188.98357053,-6743323.964734
0.01,580,90,14075752.8060071,9104026.48188946,23179779.2878966
0.02,580,90,19971060.0649598,18648525.8610708,38619585.9260306
0.03,580,90,26031898.665456,28362292.700879,54394191.366335
0.04,580,90,32263483.5253571,38252503.6162597,70515987.1416169
0.05,580,90,38670813.5807922,48326695.92294,86997509.503732
0.06,580,90,45259379.5826319,58592668.3533007,103852047.935933
0.07,580,90,52034705.2748709,69058538.3933667,121093243.668238
0.08,580,90,59002704.1072866,79732692.4858759,138735396.593162
0.09,580,90,66169167.5061412,90623963.9117225,156793131.417864
0.1,580,90,73540269.5520754,101741409.998379,175281679.550454
-0.1,590,90,-41428299.5878578,-87280233.1238924,-128708532.71175
-0.09,590,90,-37022313.0546448,-79124982.342871,-116147295.397516
-0.08,590,90,-32496946.1933729,-70862307.9351575,-103359254.12853
-0.07,590,90,-27848479.9198757,-62487437.0940186,-90335917.013894
-0.06,590,90,-23073000.4661402,-53995468.0588086,-77068468.5249489
-0.05,590,90,-18166539.7384983,-45381228.9085279,-63547768.647026
-0.04,590,90,-13125219.1231805,-36639372.1963596,-49764591.3195399
-0.03,590,90,-7945036.55594518,-27764222.7674576,-35709259.3234027
-0.02,590,90,-2621263.91873846,-18750093.7555324,-21371357.6742709
-0.01,590,90,2850723.32541022,-9590968.89311826,-6740245.56770805
0.01,590,90,14257766.7721579,9187693.14412451,23445459.9162824
0.02,590,90,20201914.1706349,18820770.1666375,39022684.3372724
0.03,590,90,26313595.4946818,28625555.5751673,54939151.0698492
0.04,590,90,32598142.0034795,38609396.7449766,71207538.7484561
0.05,590,90,39060678.1717975,48780014.8056418,87840692.9774392
0.06,590,90,45706824.4292787,59145400.802026,104852225.231305
0.07,590,90,52542225.8249243,69713887.1371921,122256112.962116
